Symbols,Score
TAFA2,0.18
TAFA3,0.078
TAFA4,0.245
TAFA5,0.185
TAFAZZIN,0.27
TAGAP,0.358
TAGLN,0.369
TAGLN2,0.369
TAGLN3,0.251
TAL1,0.304
TAL2,0.303
TALDO1,0.357
TAMALIN,0.377
TAMM41,0.272
TANC1,0.28
TANC2,0.119
TANGO2,0.288
TANGO6,0.028
TANK,0.334
TAOK1,0.389
TAOK2,0.352
TAOK3,0.323
TAP1,0.386
TAP2,0.337
TAPBP,0.392
TAPBPL,0.35
TAPT1,0.348
TARBP1,0.205
TARBP2,0.367
TARDBP,0.362
TARM1,0.255
TARS1,0.369
TARS2,0.274
TARS3,0.37
TAS1R1,0.247
TAS1R2,0.239
TAS1R3,0.232
TAS2R1,0.191
TAS2R10,0.191
TAS2R13,0.198
TAS2R14,0.191
TAS2R16,0.346
TAS2R19,0.192
TAS2R20,0.192
TAS2R3,0.191
TAS2R30,0.192
TAS2R31,0.192
TAS2R38,0.192
TAS2R39,0.192
TAS2R4,0.192
TAS2R40,0.192
TAS2R41,0.193
TAS2R42,0.193
TAS2R43,0.195
TAS2R45,0.192
TAS2R46,0.192
TAS2R5,0.198
TAS2R50,0.192
TAS2R60,0.186
TAS2R7,0.191
TAS2R8,0.191
TAS2R9,0.207
TASOR,0.324
TASOR2,0.363
TASP1,0.291
TAT,0.332
TATDN1,0.289
TATDN2,0.302
TATDN3,0.217
TAX1BP1,0.39
TAX1BP3,0.439
TBATA,0.27
TBC1D1,0.45
TBC1D10A,0.381
TBC1D10B,0.384
TBC1D10C,0.349
TBC1D12,0.233
TBC1D13,0.314
TBC1D14,0.426
TBC1D15,0.37
TBC1D16,0.408
TBC1D17,0.405
TBC1D19,0.208
TBC1D2,0.402
TBC1D20,0.369
TBC1D21,0.355
TBC1D22A,0.339
TBC1D22B,0.327
TBC1D23,0.397
TBC1D24,0.365
TBC1D25,0.373
TBC1D26,0.233
TBC1D28,0.233
TBC1D2B,0.387
TBC1D3,0.255
TBC1D30,0.381
TBC1D31,0.245
TBC1D32,0.336
TBC1D3B,0.228
TBC1D3C,0.228
TBC1D3D,0.228
TBC1D3E,0.228
TBC1D3F,0.228
TBC1D3G,0.228
TBC1D3H,0.228
TBC1D3I,0.228
TBC1D3K,0.228
TBC1D3L,0.228
TBC1D4,0.31
TBC1D5,0.409
TBC1D7,0.419
TBC1D8,0.246
TBC1D8B,0.239
TBC1D9,0.306
TBC1D9B,0.298
TBCA,0.508
TBCB,0.479
TBCC,0.477
TBCCD1,0.363
TBCD,0.496
TBCE,0.569
TBCEL,0.384
TBCK,0.407
TBK1,0.363
TBKBP1,0.218
TBL1X,0.382
TBL1XR1,0.353
TBL1Y,0.208
TBL2,0.359
TBL3,0.332
TBP,0.332
TBPL1,0.342
TBPL2,0.325
TBR1,0.279
TBRG1,0.396
TBRG4,0.362
TBX1,0.167
TBX10,0.227
TBX15,0.294
TBX18,0.315
TBX19,0.231
TBX2,0.235
TBX20,0.201
TBX21,0.287
TBX22,0.296
TBX3,0.217
TBX4,0.195
TBX5,0.256
TBX6,0.304
TBXA2R,0.299
TBXAS1,0.225
TBXT,0.251
TC2N,0.196
TCAF1,0.295
TCAF2,0.241
TCAIM,0.163
TCAP,0.401
TCEA1,0.319
TCEA2,0.287
TCEA3,0.217
TCEAL1,0.27
TCEAL2,0.226
TCEAL3,0.226
TCEAL4,0.226
TCEAL5,0.299
TCEAL6,0.226
TCEAL7,0.276
TCEAL8,0.226
TCEAL9,0.226
TCEANC,0.295
TCEANC2,0.295
TCERG1,0.344
TCERG1L,0.125
TCF12,0.386
TCF15,0.227
TCF19,0.333
TCF20,0.317
TCF21,0.212
TCF23,0.286
TCF24,0.253
TCF25,0.304
TCF3,0.342
TCF4,0.381
TCF7,0.33
TCF7L1,0.41
TCF7L2,0.343
TCFL5,0.297
TCHH,0.412
TCHHL1,0.059
TCHP,0.528
TCIM,0.406
TCIRG1,0.275
TCL1A,0.355
TCL1B,0.209
TCN1,0.203
TCN2,0.305
TCOF1,0.413
TCP1,0.448
TCP10L,0.36
TCP11,0.221
TCP11L1,0.179
TCTA,0.153
TCTE1,0.298
TCTN1,0.384
TCTN2,0.422
TCTN3,0.334
TDG,0.352
TDO2,0.373
TDP1,0.322
TDP2,0.361
TDRD1,0.327
TDRD10,0.061
TDRD12,0.23
TDRD3,0.462
TDRD5,0.25
TDRD6,0.274
TDRD7,0.392
TDRD9,0.299
TDRKH,0.309
TDRP,0.335
TEAD1,0.396
TEAD2,0.388
TEAD3,0.335
TEAD4,0.328
TEC,0.354
TECPR1,0.373
TECPR2,0.238
TECR,0.315
TECRL,0.227
TECTA,0.151
TECTB,0.127
TEDC1,0.168
TEDC2,0.168
TEDDM1,0.028
TEF,0.311
TEFM,0.33
TEK,0.285
TEKT1,0.475
TEKT2,0.439
TEKT3,0.387
TEKT4,0.398
TEKT5,0.398
TEKTL1,0.033
TELO2,0.419
TEN1,0.335
TENM1,0.378
TENM2,0.332
TENM3,0.277
TENM4,0.333
TENT2,0.309
TENT4A,0.382
TENT4B,0.346
TENT5A,0.3
TENT5B,0.166
TENT5C,0.347
TENT5D,0.166
TEP1,0.366
TEPSIN,0.407
TERB1,0.316
TERB2,0.247
TERF1,0.384
TERF2,0.364
TERF2IP,0.398
TERT,0.355
TES,0.387
TESC,0.356
TESK1,0.441
TESK2,0.365
TESMIN,0.286
TESPA1,0.393
TET1,0.254
TET2,0.316
TET3,0.325
TEX10,0.37
TEX101,0.215
TEX11,0.355
TEX12,0.234
TEX13A,0.182
TEX13C,0.068
TEX13D,0.068
TEX14,0.409
TEX15,0.285
TEX19,0.379
TEX2,0.322
TEX22,0.127
TEX26,0.18
TEX261,0.279
TEX264,0.307
TEX28,0.194
TEX29,0.028
TEX30,0.044
TEX35,0.211
TEX38,0.028
TEX44,0.328
TEX50,0.028
TEX51,0.028
TEX9,0.168
TF,0.329
TFAM,0.448
TFAP2A,0.317
TFAP2B,0.244
TFAP2C,0.367
TFAP2D,0.214
TFAP2E,0.259
TFAP4,0.377
TFB1M,0.395
TFB2M,0.318
TFCP2,0.346
TFCP2L1,0.29
TFDP1,0.387
TFDP2,0.374
TFDP3,0.419
TFE3,0.365
TFEB,0.339
TFEC,0.314
TFF1,0.276
TFF2,0.24
TFF3,0.318
TFG,0.467
TFIP11,0.362
TFPI,0.241
TFPI2,0.173
TFPT,0.368
TFR2,0.284
TFRC,0.333
TG,0.213
TGDS,0.026
TGFA,0.379
TGFB1,0.239
TGFB1I1,0.348
TGFB2,0.232
TGFB3,0.283
TGFBI,0.348
TGFBR1,0.242
TGFBR2,0.227
TGFBR3,0.277
TGFBR3L,0.028
TGFBRAP1,0.403
TGIF1,0.312
TGIF2,0.233
TGIF2LX,0.214
TGIF2LY,0.307
TGM1,0.366
TGM2,0.328
TGM3,0.286
TGM4,0.264
TGM5,0.258
TGM6,0.259
TGM7,0.114
TGOLN2,0.406
TGS1,0.396
TH,0.27
THADA,0.363
THAP1,0.402
THAP10,0.227
THAP11,0.329
THAP12,0.375
THAP2,0.246
THAP3,0.227
THAP4,0.256
THAP5,0.374
THAP6,0.366
THAP7,0.397
THAP8,0.227
THAP9,0.154
THBD,0.31
THBS1,0.282
THBS2,0.291
THBS3,0.231
THBS4,0.301
THEM4,0.375
THEM5,0.283
THEM6,0.045
THEMIS,0.352
THEMIS2,0.362
THG1L,0.373
THNSL1,0.22
THNSL2,0.237
THOC1,0.357
THOC2,0.31
THOC3,0.247
THOC5,0.343
THOC6,0.278
THOC7,0.382
THOP1,0.297
THPO,0.252
THRA,0.302
THRAP3,0.292
THRB,0.294
THRSP,0.423
THSD1,0.197
THSD4,0.175
THSD7A,0.229
THSD7B,0.21
THTPA,0.29
THUMPD1,0.296
THUMPD2,0.096
THUMPD3,0.291
THY1,0.331
THYN1,0.125
TIA1,0.428
TIAL1,0.329
TIAM1,0.326
TIAM2,0.312
TICAM1,0.313
TICAM2,0.362
TICRR,0.394
TIE1,0.254
TIFA,0.404
TIFAB,0.107
TIGAR,0.328
TIGD1,0.176
TIGD2,0.176
TIGD3,0.176
TIGD4,0.176
TIGD5,0.375
TIGD6,0.176
TIGD7,0.281
TIGIT,0.314
TIMD4,0.028
TIMELESS,0.34
TIMM10,0.375
TIMM10B,0.351
TIMM13,0.283
TIMM17A,0.266
TIMM17B,0.321
TIMM21,0.352
TIMM22,0.321
TIMM23,0.351
TIMM23B,0.256
TIMM29,0.326
TIMM44,0.387
TIMM50,0.371
TIMM8A,0.349
TIMM8B,0.238
TIMM9,0.379
TIMMDC1,0.395
TIMP1,0.318
TIMP2,0.326
TIMP3,0.308
TIMP4,0.338
TINAG,0.174
TINAGL1,0.324
TINF2,0.415
TIPARP,0.197
TIPIN,0.426
TIPRL,0.462
TIRAP,0.352
TJAP1,0.413
TJP1,0.432
TJP2,0.368
TJP3,0.271
TK1,0.335
TK2,0.231
TKFC,0.326
TKT,0.37
TKTL1,0.257
TKTL2,0.231
TLCD1,0.088
TLCD2,0.028
TLCD3A,0.313
TLCD3B,0.237
TLCD4,0.215
TLCD5,0.028
TLE1,0.42
TLE2,0.378
TLE3,0.386
TLE4,0.398
TLE5,0.31
TLE6,0.355
TLE7,0.171
TLK1,0.388
TLK2,0.408
TLL1,0.193
TLL2,0.192
TLN1,0.426
TLN2,0.42
TLNRD1,0.264
TLR1,0.344
TLR10,0.281
TLR2,0.303
TLR3,0.279
TLR4,0.267
TLR5,0.251
TLR6,0.318
TLR7,0.299
TLR8,0.28
TLR9,0.272
TLX1,0.29
TLX2,0.239
TLX3,0.288
TM2D1,0.264
TM2D2,0.028
TM2D3,0.028
TM4SF1,0.295
TM4SF18,0.028
TM4SF19,0.028
TM4SF20,0.198
TM4SF4,0.214
TM4SF5,0.055
TM6SF1,0.347
TM6SF2,0.34
TM7SF2,0.25
TM7SF3,0.205
TM9SF1,0.278
TM9SF2,0.234
TM9SF3,0.14
TM9SF4,0.356
TMA16,0.312
TMA7,0.038
TMBIM1,0.288
TMBIM4,0.348
TMBIM6,0.345
TMC1,0.159
TMC2,0.196
TMC3,0.111
TMC4,0.112
TMC5,0.112
TMC6,0.366
TMC7,0.111
TMC8,0.357
TMCC1,0.47
TMCC2,0.313
TMCC3,0.185
TMCO1,0.234
TMCO2,0.125
TMCO3,0.065
TMCO4,0.028
TMCO5A,0.028
TMCO6,0.27
TMDD1,0.143
TMED1,0.452
TMED10,0.406
TMED2,0.376
TMED3,0.349
TMED4,0.331
TMED5,0.442
TMED6,0.335
TMED7,0.346
TMED9,0.448
TMEFF1,0.135
TMEFF2,0.188
TMEM100,0.309
TMEM101,0.104
TMEM102,0.338
TMEM104,0.215
TMEM106A,0.194
TMEM106B,0.367
TMEM106C,0.362
TMEM107,0.382
TMEM108,0.279
TMEM109,0.293
TMEM11,0.42
TMEM114,0.075
TMEM115,0.373
TMEM116,0.215
TMEM117,0.267
TMEM119,0.244
TMEM120A,0.282
TMEM120B,0.362
TMEM121,0.215
TMEM123,0.347
TMEM125,0.215
TMEM126A,0.252
TMEM126B,0.409
TMEM127,0.364
TMEM128,0.299
TMEM129,0.238
TMEM130,0.179
TMEM131,0.215
TMEM131L,0.253
TMEM132A,0.314
TMEM132B,0.215
TMEM132C,0.215
TMEM132D,0.312
TMEM132E,0.028
TMEM134,0.311
TMEM135,0.337
TMEM138,0.288
TMEM139,0.185
TMEM140,0.185
TMEM141,0.028
TMEM143,0.303
TMEM144,0.096
TMEM145,0.139
TMEM147,0.279
TMEM14A,0.341
TMEM14B,0.305
TMEM14C,0.305
TMEM150A,0.353
TMEM150B,0.247
TMEM150C,0.237
TMEM151A,0.028
TMEM151B,0.028
TMEM154,0.028
TMEM156,0.028
TMEM158,0.103
TMEM160,0.028
TMEM161A,0.111
TMEM161B,0.028
TMEM163,0.18
TMEM164,0.028
TMEM165,0.248
TMEM167A,0.209
TMEM167B,0.141
TMEM168,0.14
TMEM169,0.028
TMEM17,0.386
TMEM170A,0.397
TMEM170B,0.283
TMEM171,0.185
TMEM174,0.284
TMEM175,0.236
TMEM176A,0.075
TMEM176B,0.193
TMEM177,0.253
TMEM178A,0.178
TMEM178B,0.028
TMEM179,0.028
TMEM179B,0.223
TMEM18,0.288
TMEM181,0.18
TMEM182,0.185
TMEM183A,0.185
TMEM184A,0.268
TMEM184B,0.028
TMEM184C,0.028
TMEM185A,0.202
TMEM185B,0.028
TMEM186,0.161
TMEM187,0.285
TMEM19,0.185
TMEM190,0.338
TMEM191B,0.028
TMEM191C,0.028
TMEM192,0.307
TMEM196,0.028
TMEM198,0.22
TMEM199,0.36
TMEM200A,0.028
TMEM200B,0.028
TMEM200C,0.028
TMEM201,0.408
TMEM202,0.088
TMEM203,0.324
TMEM204,0.159
TMEM205,0.028
TMEM207,0.028
TMEM208,0.235
TMEM209,0.028
TMEM210,0.028
TMEM212,0.028
TMEM213,0.028
TMEM214,0.355
TMEM215,0.028
TMEM216,0.527
TMEM217,0.167
TMEM218,0.233
TMEM219,0.304
TMEM220,0.028
TMEM221,0.028
TMEM222,0.028
TMEM223,0.067
TMEM225,0.244
TMEM225B,0.172
TMEM229A,0.028
TMEM229B,0.175
TMEM230,0.265
TMEM231,0.321
TMEM232,0.028
TMEM233,0.049
TMEM234,0.185
TMEM235,0.159
TMEM236,0.028
TMEM237,0.37
TMEM238,0.028
TMEM238L,0.028
TMEM239,0.185
TMEM240,0.069
TMEM241,0.028
TMEM242,0.185
TMEM243,0.028
TMEM244,0.028
TMEM245,0.194
TMEM247,0.154
TMEM248,0.185
TMEM249,0.028
TMEM25,0.231
TMEM250,0.461
TMEM252,0.028
TMEM253,0.028
TMEM254,0.028
TMEM255A,0.175
TMEM255B,0.028
TMEM256,0.195
TMEM258,0.192
TMEM259,0.244
TMEM26,0.028
TMEM260,0.028
TMEM262,0.028
TMEM263,0.028
TMEM265,0.028
TMEM266,0.206
TMEM267,0.028
TMEM268,0.215
TMEM269,0.028
TMEM270,0.028
TMEM271,0.028
TMEM272,0.028
TMEM273,0.028
TMEM275,0.028
TMEM30A,0.324
TMEM30B,0.317
TMEM31,0.185
TMEM33,0.377
TMEM35A,0.302
TMEM35B,0.028
TMEM37,0.088
TMEM38A,0.156
TMEM38B,0.173
TMEM39A,0.028
TMEM39B,0.028
TMEM40,0.028
TMEM41A,0.185
TMEM41B,0.367
TMEM42,0.028
TMEM43,0.424
TMEM44,0.028
TMEM45A,0.028
TMEM45B,0.028
TMEM47,0.227
TMEM50A,0.197
TMEM50B,0.311
TMEM51,0.299
TMEM52,0.028
TMEM52B,0.195
TMEM53,0.125
TMEM54,0.215
TMEM59,0.336
TMEM59L,0.144
TMEM60,0.028
TMEM61,0.028
TMEM62,0.068
TMEM63A,0.307
TMEM63B,0.208
TMEM63C,0.132
TMEM64,0.205
TMEM65,0.18
TMEM67,0.52
TMEM68,0.06
TMEM69,0.028
TMEM70,0.343
TMEM71,0.161
TMEM72,0.028
TMEM74,0.351
TMEM74B,0.028
TMEM78,0.028
TMEM79,0.302
TMEM80,0.223
TMEM81,0.028
TMEM82,0.028
TMEM86A,0.123
TMEM86B,0.323
TMEM87A,0.242
TMEM87B,0.251
TMEM88,0.39
TMEM88B,0.186
TMEM89,0.125
TMEM8B,0.397
TMEM9,0.304
TMEM91,0.212
TMEM92,0.146
TMEM94,0.028
TMEM95,0.028
TMEM97,0.405
TMEM98,0.154
TMEM9B,0.17
TMF1,0.385
TMIE,0.06
TMIGD1,0.262
TMIGD2,0.256
TMIGD3,0.197
TMLHE,0.335
TMOD1,0.417
TMOD2,0.342
TMOD3,0.388
TMOD4,0.373
TMPO,0.392
TMPPE,0.1
TMPRSS11A,0.208
TMPRSS11B,0.184
TMPRSS11D,0.135
TMPRSS11E,0.142
TMPRSS11F,0.106
TMPRSS12,0.077
TMPRSS13,0.108
TMPRSS15,0.24
TMPRSS2,0.233
TMPRSS3,0.214
TMPRSS4,0.294
TMPRSS5,0.158
TMPRSS6,0.255
TMPRSS7,0.131
TMPRSS9,0.101
TMSB10,0.485
TMSB15A,0.428
TMSB15B,0.396
TMSB4X,0.41
TMSB4Y,0.475
TMT1A,0.259
TMT1B,0.095
TMTC1,0.071
TMTC2,0.316
TMTC3,0.34
TMTC4,0.028
TMUB1,0.429
TMUB2,0.205
TMX1,0.248
TMX2,0.265
TMX3,0.335
TMX4,0.193
TNC,0.277
TNF,0.242
TNFAIP1,0.404
TNFAIP2,0.319
TNFAIP3,0.327
TNFAIP6,0.321
TNFAIP8,0.378
TNFAIP8L1,0.371
TNFAIP8L2,0.357
TNFAIP8L3,0.313
TNFRSF10A,0.328
TNFRSF10B,0.295
TNFRSF10C,0.27
TNFRSF10D,0.298
TNFRSF11A,0.318
TNFRSF11B,0.309
TNFRSF12A,0.265
TNFRSF13B,0.29
TNFRSF13C,0.154
TNFRSF14,0.323
TNFRSF17,0.231
TNFRSF18,0.284
TNFRSF19,0.184
TNFRSF1A,0.31
TNFRSF1B,0.286
TNFRSF21,0.232
TNFRSF25,0.302
TNFRSF4,0.274
TNFRSF6B,0.263
TNFRSF8,0.269
TNFRSF9,0.218
TNFSF10,0.311
TNFSF11,0.271
TNFSF12,0.343
TNFSF13,0.379
TNFSF13B,0.35
TNFSF14,0.339
TNFSF15,0.289
TNFSF18,0.334
TNFSF4,0.273
TNFSF8,0.323
TNFSF9,0.302
TNIK,0.408
TNIP1,0.33
TNIP2,0.355
TNIP3,0.379
TNK1,0.362
TNK2,0.379
TNKS,0.446
TNKS1BP1,0.436
TNKS2,0.448
TNMD,0.339
TNN,0.269
TNNC1,0.405
TNNC2,0.432
TNNI1,0.389
TNNI2,0.391
TNNI3,0.403
TNNI3K,0.355
TNNT1,0.394
TNNT2,0.445
TNNT3,0.445
TNP1,0.336
TNP2,0.224
TNPO1,0.418
TNPO2,0.364
TNPO3,0.38
TNR,0.206
TNRC18,0.328
TNRC6A,0.361
TNRC6B,0.351
TNRC6C,0.35
TNS1,0.444
TNS2,0.305
TNS3,0.383
TNS4,0.473
TNXB,0.313
TOB1,0.356
TOB2,0.384
TOE1,0.343
TOGARAM1,0.422
TOLLIP,0.415
TOM1,0.385
TOM1L1,0.452
TOM1L2,0.38
TOMM20,0.364
TOMM20L,0.25
TOMM22,0.339
TOMM34,0.409
TOMM40,0.366
TOMM40L,0.286
TOMM5,0.266
TOMM6,0.226
TOMM7,0.334
TOMM70,0.329
TOMT,0.211
TONSL,0.365
TOP1,0.366
TOP1MT,0.307
TOP2A,0.427
TOP2B,0.428
TOP3A,0.393
TOP3B,0.368
TOP6BL,0.25
TOPAZ1,0.269
TOPBP1,0.496
TOPORS,0.389
TOR1A,0.43
TOR1AIP1,0.433
TOR1AIP2,0.399
TOR1B,0.384
TOR2A,0.274
TOR3A,0.192
TOR4A,0.19
TOX,0.205
TOX2,0.177
TOX3,0.351
TOX4,0.342
TP53,0.366
TP53AIP1,0.316
TP53BP1,0.41
TP53BP2,0.478
TP53I11,0.112
TP53I13,0.316
TP53I3,0.324
TP53INP1,0.372
TP53INP2,0.42
TP53RK,0.386
TP53TG3,0.194
TP53TG3B,0.194
TP53TG3C,0.194
TP53TG3D,0.194
TP53TG3E,0.194
TP53TG3F,0.194
TP53TG5,0.333
TP63,0.305
TP73,0.397
TPBG,0.226
TPBGL,0.028
TPCN1,0.319
TPCN2,0.34
TPD52,0.401
TPD52L1,0.502
TPD52L2,0.078
TPD52L3,0.168
TPGS1,0.396
TPGS2,0.27
TPH1,0.257
TPH2,0.265
TPI1,0.314
TPK1,0.258
TPM1,0.423
TPM2,0.48
TPM3,0.485
TPM4,0.476
TPMT,0.299
TPO,0.213
TPP1,0.291
TPP2,0.365
TPPP,0.577
TPPP2,0.519
TPPP3,0.521
TPR,0.407
TPRA1,0.257
TPRG1,0.18
TPRG1L,0.356
TPRKB,0.406
TPRN,0.349
TPRX1,0.214
TPSAB1,0.262
TPSB2,0.202
TPSD1,0.087
TPSG1,0.107
TPST1,0.278
TPST2,0.275
TPT1,0.451
TPTE,0.155
TPTE2,0.189
TPX2,0.579
TRA2A,0.247
TRA2B,0.354
TRABD2A,0.231
TRABD2B,0.277
TRADD,0.396
TRAF1,0.478
TRAF2,0.359
TRAF3,0.384
TRAF3IP1,0.372
TRAF3IP2,0.313
TRAF3IP3,0.185
TRAF4,0.421
TRAF5,0.467
TRAF6,0.305
TRAF7,0.378
TRAFD1,0.209
TRAIP,0.376
TRAK1,0.43
TRAK2,0.425
TRAM1,0.346
TRAM1L1,0.202
TRAM2,0.352
TRAP1,0.405
TRAPPC1,0.351
TRAPPC10,0.432
TRAPPC11,0.463
TRAPPC12,0.452
TRAPPC13,0.35
TRAPPC14,0.265
TRAPPC2,0.471
TRAPPC2B,0.294
TRAPPC2L,0.479
TRAPPC3,0.431
TRAPPC3L,0.425
TRAPPC4,0.419
TRAPPC5,0.443
TRAPPC6A,0.466
TRAPPC6B,0.441
TRAPPC8,0.478
TRAPPC9,0.427
TRARG1,0.28
TRAT1,0.235
TRDMT1,0.241
TRDN,0.445
TREH,0.126
TREM1,0.274
TREM2,0.297
TREML1,0.221
TREML2,0.305
TREML4,0.277
TRERF1,0.336
TREX1,0.26
TREX2,0.242
TRH,0.255
TRHDE,0.296
TRHR,0.199
TRIAP1,0.365
TRIB1,0.374
TRIB2,0.384
TRIB3,0.337
TRIL,0.154
TRIM10,0.374
TRIM11,0.39
TRIM13,0.285
TRIM14,0.241
TRIM15,0.223
TRIM16,0.367
TRIM17,0.295
TRIM2,0.327
TRIM21,0.386
TRIM22,0.424
TRIM23,0.353
TRIM24,0.346
TRIM25,0.317
TRIM26,0.358
TRIM27,0.363
TRIM28,0.325
TRIM29,0.35
TRIM3,0.355
TRIM31,0.355
TRIM32,0.333
TRIM33,0.335
TRIM34,0.408
TRIM35,0.327
TRIM36,0.543
TRIM37,0.425
TRIM38,0.317
TRIM39,0.404
TRIM4,0.349
TRIM40,0.322
TRIM41,0.393
TRIM42,0.177
TRIM43,0.177
TRIM43B,0.053
TRIM44,0.232
TRIM45,0.271
TRIM46,0.34
TRIM47,0.273
TRIM48,0.053
TRIM49,0.201
TRIM49B,0.053
TRIM49C,0.053
TRIM49D1,0.053
TRIM49D2,0.053
TRIM5,0.387
TRIM50,0.365
TRIM51,0.053
TRIM52,0.206
TRIM54,0.459
TRIM55,0.471
TRIM56,0.321
TRIM58,0.246
TRIM59,0.377
TRIM6,0.411
TRIM60,0.053
TRIM61,0.053
TRIM62,0.277
TRIM63,0.392
TRIM64,0.053
TRIM64B,0.053
TRIM64C,0.053
TRIM65,0.299
TRIM66,0.279
TRIM67,0.304
TRIM68,0.396
TRIM69,0.402
TRIM7,0.347
TRIM71,0.307
TRIM72,0.321
TRIM73,0.24
TRIM74,0.24
TRIM75,0.082
TRIM77,0.053
TRIM8,0.343
TRIM9,0.425
TRIML1,0.126
TRIML2,0.21
TRIO,0.363
TRIOBP,0.434
TRIP10,0.497
TRIP11,0.403
TRIP12,0.36
TRIP13,0.356
TRIP4,0.449
TRIP6,0.433
TRIQK,0.174
TRIR,0.197
TRIT1,0.244
TRMO,0.052
TRMT1,0.296
TRMT10A,0.308
TRMT10B,0.248
TRMT10C,0.293
TRMT11,0.089
TRMT112,0.359
TRMT12,0.312
TRMT13,0.103
TRMT1L,0.242
TRMT2A,0.109
TRMT2B,0.194
TRMT44,0.249
TRMT5,0.22
TRMT6,0.234
TRMT61A,0.204
TRMT61B,0.339
TRMT9B,0.24
TRMU,0.232
TRNAU1AP,0.263
TRNP1,0.331
TRNT1,0.219
TRO,0.249
TROAP,0.369
TRPA1,0.249
TRPC1,0.22
TRPC3,0.236
TRPC4,0.287
TRPC4AP,0.286
TRPC5,0.306
TRPC6,0.3
TRPC7,0.323
TRPM1,0.205
TRPM2,0.226
TRPM3,0.19
TRPM4,0.26
TRPM5,0.133
TRPM6,0.292
TRPM7,0.273
TRPM8,0.318
TRPS1,0.356
TRPT1,0.191
TRPV1,0.268
TRPV2,0.213
TRPV3,0.157
TRPV4,0.328
TRPV5,0.295
TRPV6,0.266
TRRAP,0.344
TRUB1,0.288
TRUB2,0.358
TSACC,0.355
TSBP1,0.125
TSC1,0.374
TSC2,0.402
TSC22D1,0.343
TSC22D2,0.111
TSC22D3,0.277
TSC22D4,0.36
TSEN15,0.227
TSEN2,0.409
TSEN34,0.247
TSEN54,0.294
TSFM,0.33
TSG101,0.407
TSGA10,0.473
TSGA10IP,0.448
TSHB,0.304
TSHR,0.291
TSHZ1,0.247
TSHZ2,0.325
TSHZ3,0.311
TSKS,0.518
TSKU,0.116
TSLP,0.189
TSN,0.388
TSNARE1,0.386
TSNAX,0.409
TSNAXIP1,0.304
TSPAN1,0.365
TSPAN10,0.326
TSPAN11,0.155
TSPAN12,0.258
TSPAN13,0.171
TSPAN14,0.345
TSPAN15,0.391
TSPAN16,0.153
TSPAN17,0.353
TSPAN18,0.155
TSPAN19,0.155
TSPAN2,0.292
TSPAN3,0.23
TSPAN31,0.163
TSPAN32,0.344
TSPAN33,0.359
TSPAN4,0.377
TSPAN5,0.352
TSPAN6,0.27
TSPAN7,0.165
TSPAN8,0.247
TSPAN9,0.254
TSPEAR,0.198
TSPO,0.281
TSPO2,0.206
TSPOAP1,0.407
TSPY1,0.375
TSPY10,0.232
TSPY2,0.232
TSPY3,0.232
TSPY4,0.232
TSPY8,0.232
TSPYL1,0.404
TSPYL2,0.441
TSPYL4,0.359
TSPYL5,0.347
TSPYL6,0.222
TSR1,0.292
TSR2,0.206
TSR3,0.258
TSSC4,0.168
TSSK1B,0.354
TSSK2,0.414
TSSK3,0.357
TSSK4,0.353
TSSK6,0.368
TST,0.238
TSTD1,0.351
TSTD2,0.308
TTBK1,0.333
TTBK2,0.496
TTC1,0.458
TTC12,0.245
TTC14,0.071
TTC17,0.525
TTC19,0.502
TTC21A,0.214
TTC21B,0.346
TTC23,0.168
TTC23L,0.492
TTC27,0.22
TTC28,0.545
TTC3,0.372
TTC32,0.168
TTC33,0.168
TTC36,0.178
TTC38,0.033
TTC39A,0.22
TTC39B,0.079
TTC4,0.168
TTC5,0.365
TTC7A,0.246
TTC7B,0.4
TTC8,0.506
TTC9,0.04
TTC9B,0.22
TTC9C,0.168
TTF1,0.341
TTF2,0.322
TTI1,0.386
TTI2,0.34
TTK,0.464
TTL,0.309
TTLL1,0.327
TTLL10,0.35
TTLL11,0.393
TTLL12,0.082
TTLL13,0.299
TTLL2,0.098
TTLL3,0.431
TTLL4,0.337
TTLL5,0.356
TTLL6,0.493
TTLL7,0.358
TTLL8,0.33
TTLL9,0.295
TTN,0.414
TTPA,0.357
TTPAL,0.045
TTR,0.331
TTYH1,0.244
TTYH2,0.226
TTYH3,0.12
TUB,0.36
TUBA1A,0.583
TUBA1B,0.487
TUBA1C,0.493
TUBA3C,0.404
TUBA3D,0.404
TUBA3E,0.521
TUBA4A,0.621
TUBA4B,0.416
TUBA8,0.459
TUBAL3,0.442
TUBB,0.55
TUBB1,0.457
TUBB2A,0.485
TUBB2B,0.486
TUBB3,0.459
TUBB4A,0.591
TUBB4B,0.553
TUBB6,0.444
TUBB8,0.458
TUBB8B,0.429
TUBD1,0.49
TUBE1,0.524
TUBG1,0.697
TUBG2,0.601
TUBGCP2,0.668
TUBGCP3,0.655
TUBGCP4,0.65
TUBGCP5,0.648
TUBGCP6,0.64
TUFM,0.312
TUFT1,0.358
TULP1,0.35
TULP2,0.332
TULP3,0.331
TULP4,0.34
TUSC2,0.358
TUSC3,0.215
TUT1,0.365
TUT4,0.338
TUT7,0.336
TVP23A,0.179
TVP23B,0.179
TVP23C,0.179
TWF1,0.414
TWF2,0.387
TWIST1,0.235
TWIST2,0.394
TWNK,0.351
TWSG1,0.222
TXK,0.288
TXLNA,0.416
